local_name,geo_lat,geo_lng,country,province,gmt,full_text
longxi,35.04763979,104.6394421,China,Gansu,8,longxi - Gansu - China
pingliang,35.53037518,106.6800927,China,Gansu,8,pingliang - Gansu - China
anxi,40.50043357,95.79998165,China,Gansu,8,anxi - Gansu - China
minxian,34.4361784,104.0305904,China,Gansu,8,minxian - Gansu - China
jinchang,38.49569806,102.1739078,China,Gansu,8,jinchang - Gansu - China
guide,36.04509829,101.4241862,China,Gansu,8,guide - Gansu - China
jyekundo,33.01662681,96.73330969,China,Gansu,8,jyekundo - Gansu - China
zhangye,38.9299868,100.4500337,China,Gansu,8,zhangye - Gansu - China
wuwei,37.92800661,102.6410111,China,Gansu,8,wuwei - Gansu - China
dunhuang,40.14267763,94.66201493,China,Gansu,8,dunhuang - Gansu - China
tianshui,34.60001853,105.9199841,China,Gansu,8,tianshui - Gansu - China
dulan,36.16658958,98.26660111,China,Gansu,8,dulan - Gansu - China
golmud,36.416626,94.88334509,China,Gansu,8,golmud - Gansu - China
jiayuguan,39.82000999,98.29998409,China,Gansu,8,jiayuguan - Gansu - China
xining,36.6199986,101.7700048,China,Gansu,8,xining - Gansu - China
lanzhou,36.05602785,103.7920003,China,Gansu,8,lanzhou - Gansu - China
huizhou,23.07997235,114.3999833,China,Guangdong,8,huizhou - Guangdong - China
chaozhou,23.68003908,116.630028,China,Guangdong,8,chaozhou - Guangdong - China
yangjiang,21.85040916,111.9700024,China,Guangdong,8,yangjiang - Guangdong - China
meizhou,24.30049217,116.1199816,China,Guangdong,8,meizhou - Guangdong - China
heyuan,23.7304236,114.6800179,China,Guangdong,8,heyuan - Guangdong - China
qingyuan,23.7003996,113.0300927,China,Guangdong,8,qingyuan - Guangdong - China
zhaoqing,23.05041343,112.4500248,China,Guangdong,8,zhaoqing - Guangdong - China
lianxian,24.78152224,112.3825354,China,Guangdong,8,lianxian - Guangdong - China
jiangmen,22.58039044,113.0800122,China,Guangdong,8,jiangmen - Guangdong - China
maoming,21.92040489,110.8700179,China,Guangdong,8,maoming - Guangdong - China
foshan,23.03005292,113.1200097,China,Guangdong,8,foshan - Guangdong - China
zhuhai,22.2769444,113.5677778,China,Guangdong,8,zhuhai - Guangdong - China
zhanjiang,21.19998374,110.3800219,China,Guangdong,8,zhanjiang - Guangdong - China
shaoguan,24.79997072,113.5799816,China,Guangdong,8,shaoguan - Guangdong - China
shantou,23.37000633,116.6700256,China,Guangdong,8,shantou - Guangdong - China
shenzhen,22.55237051,114.1221231,China,Guangdong,8,shenzhen - Guangdong - China
guangzhou,23.1449813,113.3250101,China,Guangdong,8,guangzhou - Guangdong - China
dongguan,23.0488889,113.7447222,China,Guangdong,8,dongguan - Guangdong - China
qinzhou,21.95042889,108.6199743,China,Guangxi,8,qinzhou - Guangxi - China
yishan,24.50037661,108.6666898,China,Guangxi,8,yishan - Guangxi - China
beihai,21.4804059,109.1000484,China,Guangxi,8,beihai - Guangxi - China
hechi,23.09653465,109.6091129,China,Guangxi,8,hechi - Guangxi - China
liuzhou,24.28000246,109.2500134,China,Guangxi,8,liuzhou - Guangxi - China
bose,23.8997156,106.6133268,China,Guangxi,8,bose - Guangxi - China
wuzhou,23.48002545,111.3200162,China,Guangxi,8,wuzhou - Guangxi - China
guilin,25.2799931,110.280028,China,Guangxi,8,guilin - Guangxi - China
nanning,22.81998822,108.3200443,China,Guangxi,8,nanning - Guangxi - China
tongren,27.68041506,109.1300207,China,Guizhou,8,tongren - Guizhou - China
xingyi,25.09041811,104.8900211,China,Guizhou,8,xingyi - Guizhou - China
anshun,26.25039899,105.9300093,China,Guizhou,8,anshun - Guizhou - China
zunyi,27.70002626,106.9200264,China,Guizhou,8,zunyi - Guizhou - China
lupanshui,26.59443483,104.8333321,China,Guizhou,8,lupanshui - Guizhou - China
guiyang,26.58004295,106.7200386,China,Guizhou,8,guiyang - Guizhou - China
sanya,18.25910454,109.5040317,China,Hainan,8,sanya - Hainan - China
haikou,20.05000226,110.3200256,China,Hainan,8,haikou - Hainan - China
hengshui,37.71998313,115.7000073,China,Hebei,8,hengshui - Hebei - China
xuanhua,40.59440716,115.0243379,China,Hebei,8,xuanhua - Hebei - China
chengde,40.96037966,117.9300004,China,Hebei,8,chengde - Hebei - China
cangzhou,38.32038576,116.8700134,China,Hebei,8,cangzhou - Hebei - China
baoding,38.87042971,115.4800207,China,Hebei,8,baoding - Hebei - China
huanghua,38.37043439,117.330037,China,Hebei,8,huanghua - Hebei - China
dingzhou,38.50042645,114.9999983,China,Hebei,8,dingzhou - Hebei - China
nangong,37.37039207,115.3700016,China,Hebei,8,nangong - Hebei - China
linqing,36.85039797,115.6800085,China,Hebei,8,linqing - Hebei - China
xiangtai,37.04997235,114.5000288,China,Hebei,8,xiangtai - Hebei - China
qinhuangdao,39.93036501,119.6200264,China,Hebei,8,qinhuangdao - Hebei - China
langfang,39.5203642,116.6799991,China,Hebei,8,langfang - Hebei - China
zhangjiakou,40.83000002,114.9299768,China,Hebei,8,zhangjiakou - Hebei - China
tangshan,39.62433718,118.194377,China,Hebei,8,tangshan - Hebei - China
shijianzhuang,38.05001467,114.4799784,China,Hebei,8,shijianzhuang - Hebei - China
handan,36.5799752,114.4799784,China,Hebei,8,handan - Hebei - China
anda,46.39999595,125.3200402,China,Heilongjiang,8,anda - Heilongjiang - China
qinggang,46.69002993,126.1000443,China,Heilongjiang,8,qinggang - Heilongjiang - China
angangxi,47.16005292,123.8000297,China,Heilongjiang,8,angangxi - Heilongjiang - China
hulan ergi,47.20997235,123.6100154,China,Heilongjiang,8,hulan ergi - Heilongjiang - China
qingan,46.87185345,127.5118444,China,Heilongjiang,8,qingan - Heilongjiang - China
baiquan,47.60183474,126.0818542,China,Heilongjiang,8,baiquan - Heilongjiang - China
suileng,47.24599082,127.1059777,China,Heilongjiang,8,suileng - Heilongjiang - China
linkou,45.28189882,130.2518839,China,Heilongjiang,8,linkou - Heilongjiang - China
suihua,46.63042116,126.9799906,China,Heilongjiang,8,suihua - Heilongjiang - China
shuangyashan,46.67041872,131.3500081,China,Heilongjiang,8,shuangyashan - Heilongjiang - China
shangzhi,45.22042971,127.9700077,China,Heilongjiang,8,shangzhi - Heilongjiang - China
fujin,47.2703821,132.019993,China,Heilongjiang,8,fujin - Heilongjiang - China
yian,47.88039654,125.2999898,China,Heilongjiang,8,yian - Heilongjiang - China
tailai,46.3903583,123.409976,China,Heilongjiang,8,tailai - Heilongjiang - China
longjiang,47.34040367,123.1800158,China,Heilongjiang,8,longjiang - Heilongjiang - China
gannan,47.92036826,123.5100215,China,Heilongjiang,8,gannan - Heilongjiang - China
hailun,47.45042279,126.9300195,China,Heilongjiang,8,hailun - Heilongjiang - China
mishan,45.55038373,131.8800016,China,Heilongjiang,8,mishan - Heilongjiang - China
tieli,46.95037579,128.0500028,China,Heilongjiang,8,tieli - Heilongjiang - China
shuangcheng,45.35034426,126.2799816,China,Heilongjiang,8,shuangcheng - Heilongjiang - China
zhaodong,46.08042889,125.98,China,Heilongjiang,8,zhaodong - Heilongjiang - China
lanxi,46.2663607,126.2759509,China,Heilongjiang,8,lanxi - Heilongjiang - China
keshan,48.02633079,125.8659501,China,Heilongjiang,8,keshan - Heilongjiang - China
nancha,47.13635927,129.285948,China,Heilongjiang,8,nancha - Heilongjiang - China
xinqing,48.23634381,129.5059346,China,Heilongjiang,8,xinqing - Heilongjiang - China
hulin,45.76902671,132.9922334,China,Heilongjiang,8,hulin - Heilongjiang - China
boli,45.75636599,130.5759468,China,Heilongjiang,8,boli - Heilongjiang - China
ningan,44.33133669,129.4659371,China,Heilongjiang,8,ningan - Heilongjiang - China
heihe,50.25001935,127.4460087,China,Heilongjiang,8,heihe - Heilongjiang - China
qitaihe,45.7999809,130.8500386,China,Heilongjiang,8,qitaihe - Heilongjiang - China
hegang,47.40001243,130.3700162,China,Heilongjiang,8,hegang - Heilongjiang - China
nenjiang,49.1799813,125.2300199,China,Heilongjiang,8,nenjiang - Heilongjiang - China
nehe,48.48999758,124.8800154,China,Heilongjiang,8,nehe - Heilongjiang - China
mudangiang,44.57501691,129.5900122,China,Heilongjiang,8,mudangiang - Heilongjiang - China
jiamusi,46.83002138,130.3500175,China,Heilongjiang,8,jiamusi - Heilongjiang - China
beian,48.23900515,126.4820365,China,Heilongjiang,8,beian - Heilongjiang - China
daqing,46.57995913,125.0000081,China,Heilongjiang,8,daqing - Heilongjiang - China
jixi,45.29995974,130.9700313,China,Heilongjiang,8,jixi - Heilongjiang - China
qiqihar,47.34497703,123.9899922,China,Heilongjiang,8,qiqihar - Heilongjiang - China
harbin,45.74998395,126.6499849,China,Heilongjiang,8,harbin - Heilongjiang - China
luohe,33.57000388,114.02998,China,Henan,8,luohe - Henan - China
puyang,35.70039064,114.9799996,China,Henan,8,puyang - Henan - China
hebi,35.95037539,114.2200459,China,Henan,8,hebi - Henan - China
xuchang,34.02038983,113.8200187,China,Henan,8,xuchang - Henan - China
zhoukou,33.63041363,114.6300468,China,Henan,8,zhoukou - Henan - China
dengzhou,32.68036826,112.0800215,China,Henan,8,dengzhou - Henan - China
anyang,36.07997988,114.3500122,China,Henan,8,anyang - Henan - China
jiaozuo,35.2500047,113.2200036,China,Henan,8,jiaozuo - Henan - China
kaifeng,34.85000327,114.3500122,China,Henan,8,kaifeng - Henan - China
shangqiu,34.45041526,115.6500362,China,Henan,8,shangqiu - Henan - China
pingdingshan,33.73040753,113.2999987,China,Henan,8,pingdingshan - Henan - China
xinyang,32.130376,114.0699776,China,Henan,8,xinyang - Henan - China
xinxiang,35.32043968,113.8699898,China,Henan,8,xinxiang - Henan - China
luoyang,34.67998781,112.4700752,China,Henan,8,luoyang - Henan - China
nanyang,33.00040041,112.5300199,China,Henan,8,nanyang - Henan - China
zhengzhou,34.75499615,113.6650927,China,Henan,8,zhengzhou - Henan - China
shiyan,32.57003908,110.7799975,China,Hubei,8,shiyan - Hubei - China
danjiangkou,32.5200163,111.5000052,China,Hubei,8,danjiangkou - Hubei - China
shashi,30.32002138,112.2299865,China,Hubei,8,shashi - Hubei - China
anlu,31.26998924,113.670002,China,Hubei,8,anlu - Hubei - China
guangshui,31.62038129,114.0000077,China,Hubei,8,guangshui - Hubei - China
jingmen,31.03039146,112.1000203,China,Hubei,8,jingmen - Hubei - China
zicheng,30.30043601,111.5000052,China,Hubei,8,zicheng - Hubei - China
shishou,29.70039512,112.400002,China,Hubei,8,shishou - Hubei - China
xiaogan,30.92039817,113.9000138,China,Hubei,8,xiaogan - Hubei - China
puqi,29.72041974,113.880015,China,Hubei,8,puqi - Hubei - China
yunxian,32.80816408,110.8136389,China,Hubei,8,yunxian - Hubei - China
jianmen,30.65005292,113.1600073,China,Hubei,8,jianmen - Hubei - China
yichang,30.69997235,111.2800187,China,Hubei,8,yichang - Hubei - China
xiantao,30.3704059,113.4400419,China,Hubei,8,xiantao - Hubei - China
macheng,31.17999473,115.0300223,China,Hubei,8,macheng - Hubei - China
huangshi,30.22000165,115.0999922,China,Hubei,8,huangshi - Hubei - China
xiangfan,32.01999514,112.1300443,China,Hubei,8,xiangfan - Hubei - China
wuhan,30.58003135,114.270017,China,Hubei,8,wuhan - Hubei - China
zixing,25.96997683,113.4000443,China,Hunan,8,zixing - Hunan - China
jinshi,29.63210472,111.851715,China,Hunan,8,jinshi - Hunan - China
chenzhou,25.80042645,113.0300927,China,Hunan,8,chenzhou - Hunan - China
zhijiang,27.44094647,109.6780493,China,Hunan,8,zhijiang - Hunan - China
xiangtan,27.85043052,112.9000232,China,Hunan,8,xiangtan - Hunan - China
zhuzhou,27.82999249,113.1500337,China,Hunan,8,zhuzhou - Hunan - China
yongzhou,26.23037437,111.6199979,China,Hunan,8,yongzhou - Hunan - China
yiyang,28.60041058,112.3300321,China,Hunan,8,yiyang - Hunan - China
changde,29.02999676,111.6800459,China,Hunan,8,changde - Hunan - China
shaoyang,26.99999147,111.2000752,China,Hunan,8,shaoyang - Hunan - China
yueyang,29.38005292,113.1000109,China,Hunan,8,yueyang - Hunan - China
hengyang,26.88002464,112.5900162,China,Hunan,8,hengyang - Hunan - China
changsha,28.19996991,112.969993,China,Hunan,8,changsha - Hunan - China
xinyi,34.38000612,118.3500264,China,Jiangsu,8,xinyi - Jiangsu - China
yangzhou,32.39999778,119.4300122,China,Jiangsu,8,yangzhou - Jiangsu - China
taizhou,32.4904057,119.9000093,China,Jiangsu,8,taizhou - Jiangsu - China
shuyang,34.12986635,118.7733597,China,Jiangsu,8,shuyang - Jiangsu - China
lianyungang,34.60043194,119.170028,China,Jiangsu,8,lianyungang - Jiangsu - China
changzhou,31.77998395,119.9699792,China,Jiangsu,8,changzhou - Jiangsu - China
zhenjiang,32.21998293,119.4300122,China,Jiangsu,8,zhenjiang - Jiangsu - China
nantong,32.0303821,120.8250175,China,Jiangsu,8,nantong - Jiangsu - China
yancheng,33.3855556,120.1252778,China,Jiangsu,8,yancheng - Jiangsu - China
suzhou,31.30047833,120.620017,China,Jiangsu,8,suzhou - Jiangsu - China
xuzhou,34.28001223,117.1800203,China,Jiangsu,8,xuzhou - Jiangsu - China
wuxi,31.57999615,120.2999849,China,Jiangsu,8,wuxi - Jiangsu - China
huaiyin,33.58000327,119.0299849,China,Jiangsu,8,huaiyin - Jiangsu - China
nanjing,32.05001914,118.7799743,China,Jiangsu,8,nanjing - Jiangsu - China
linchuan,27.97034568,116.3600187,China,Jiangxi,8,linchuan - Jiangxi - China
fengcheng,28.20040916,115.7700288,China,Jiangxi,8,fengcheng - Jiangxi - China
jian,27.13042279,114.9999983,China,Jiangxi,8,jian - Jiangxi - China
shangrao,28.47039268,117.9699979,China,Jiangxi,8,shangrao - Jiangxi - China
jingdezhen,29.27042137,117.1800203,China,Jiangxi,8,jingdezhen - Jiangxi - China
xinyu,27.80002016,114.9299768,China,Jiangxi,8,xinyu - Jiangxi - China
ganzhou,25.91997988,114.9500272,China,Jiangxi,8,ganzhou - Jiangxi - China
jiujiang,29.72997988,115.9800419,China,Jiangxi,8,jiujiang - Jiangxi - China
yichun,27.8333333,114.4,China,Jiangxi,8,yichun - Jiangxi - China
pingxiang,27.62000531,113.8500427,China,Jiangxi,8,pingxiang - Jiangxi - China
nanchang,28.67999229,115.8799963,China,Jiangxi,8,nanchang - Jiangxi - China
daan,45.49999921,124.2999991,China,Jilin,8,daan - Jilin - China
changling,44.26999676,123.9899922,China,Jilin,8,changling - Jilin - China
tonghua,41.67997398,125.7499882,China,Jilin,8,tonghua - Jilin - China
baishan,41.90001223,126.4299983,China,Jilin,8,baishan - Jilin - China
yanji,42.88230369,129.5127559,China,Jilin,8,yanji - Jilin - China
fuyu,45.18038047,124.8200191,China,Jilin,8,fuyu - Jilin - China
dunhua,43.35049217,128.2200183,China,Jilin,8,dunhua - Jilin - China
nongan,44.43040041,125.1700752,China,Jilin,8,nongan - Jilin - China
taonan,45.33042299,122.7800402,China,Jilin,8,taonan - Jilin - China
liuhe,42.27885215,125.7173287,China,Jilin,8,liuhe - Jilin - China
huinan,42.62293968,126.2614298,China,Jilin,8,huinan - Jilin - China
panshi,42.94263592,126.0561193,China,Jilin,8,panshi - Jilin - China
jiaohe,43.71628379,127.3459631,China,Jilin,8,jiaohe - Jilin - China
linjiang,41.83634686,126.9359623,China,Jilin,8,linjiang - Jilin - China
wangqing,43.32478314,129.7343444,China,Jilin,8,wangqing - Jilin - China
helong,42.53475384,129.0043632,China,Jilin,8,helong - Jilin - China
shulan,44.40910972,126.9487264,China,Jilin,8,shulan - Jilin - China
jiutai,44.14473309,125.8443493,China,Jilin,8,jiutai - Jilin - China
liaoyuan,42.89997703,125.1299743,China,Jilin,8,liaoyuan - Jilin - China
tumen,42.9699986,129.8200756,China,Jilin,8,tumen - Jilin - China
siping,43.17001223,124.3300232,China,Jilin,8,siping - Jilin - China
baicheng,45.62001772,122.8200378,China,Jilin,8,baicheng - Jilin - China
jilin,43.84997072,126.5500427,China,Jilin,8,jilin - Jilin - China
changchun,43.86500856,125.3399873,China,Jilin,8,changchun - Jilin - China
beipiao,41.81001772,120.7600085,China,Liaoning,8,beipiao - Liaoning - China
wafangdian,39.62591331,121.9959537,China,Liaoning,8,wafangdian - Liaoning - China
tieling,42.30037539,123.8199768,China,Liaoning,8,tieling - Liaoning - China
chaoyang,41.55042116,120.4199776,China,Liaoning,8,chaoyang - Liaoning - China
huanren,41.25633059,125.3459818,China,Liaoning,8,huanren - Liaoning - China
zhuanghe,39.6822923,122.9618896,China,Liaoning,8,zhuanghe - Liaoning - China
liaoyang,41.27999839,123.1800158,China,Liaoning,8,liaoyang - Liaoning - China
dandong,40.14360781,124.3935852,China,Liaoning,8,dandong - Liaoning - China
yingkow,40.67034568,122.2800191,China,Liaoning,8,yingkow - Liaoning - China
jinzhou,41.12036989,121.1000394,China,Liaoning,8,jinzhou - Liaoning - China
fuxin,42.0104706,121.6600052,China,Liaoning,8,fuxin - Liaoning - China
benxi,41.33038291,123.7500069,China,Liaoning,8,benxi - Liaoning - China
fushun,41.86538902,123.8699996,China,Liaoning,8,fushun - Liaoning - China
lingyuan,41.24,119.4011111,China,Liaoning,8,lingyuan - Liaoning - China
jinxi,40.7503408,120.8299784,China,Liaoning,8,jinxi - Liaoning - China
anshan,41.11502138,122.9400305,China,Liaoning,8,anshan - Liaoning - China
dalian,38.92283839,121.6298308,China,Liaoning,8,dalian - Liaoning - China
shenyeng,41.80497927,123.4499735,China,Liaoning,8,shenyeng - Liaoning - China
ergun zuoqi,50.78332013,121.5166548,China,Nei Mongol,8,ergun zuoqi - Nei Mongol - China
shangdu,41.54943931,113.5338863,China,Nei Mongol,8,shangdu - Nei Mongol - China
orongen zizhiqi,50.56666669,123.7166756,China,Nei Mongol,8,orongen zizhiqi - Nei Mongol - China
zalantun,48.00000165,122.7199922,China,Nei Mongol,8,zalantun - Nei Mongol - China
wuchuan,41.09551353,111.4408357,China,Nei Mongol,8,wuchuan - Nei Mongol - China
hanggin houqi,40.88469952,107.140013,China,Nei Mongol,8,hanggin houqi - Nei Mongol - China
alxa zuoqi,38.83901044,105.6686299,China,Nei Mongol,8,alxa zuoqi - Nei Mongol - China
linxi,43.51707115,118.0333016,China,Nei Mongol,8,linxi - Nei Mongol - China
kailu,43.58373374,121.1999816,China,Nei Mongol,8,kailu - Nei Mongol - China
bairin zuoqi,43.98370933,119.1833606,China,Nei Mongol,8,bairin zuoqi - Nei Mongol - China
yitulihe,50.65162274,121.5166548,China,Nei Mongol,8,yitulihe - Nei Mongol - China
yakeshi,49.28041445,120.7300362,China,Nei Mongol,8,yakeshi - Nei Mongol - China
bugt,48.78380393,121.9333736,China,Nei Mongol,8,bugt - Nei Mongol - China
wuyuan,41.08962242,108.2721919,China,Nei Mongol,8,wuyuan - Nei Mongol - China
bayan obo,41.76764305,109.9711063,China,Nei Mongol,8,bayan obo - Nei Mongol - China
fengzhen,40.45469993,113.1443493,China,Nei Mongol,8,fengzhen - Nei Mongol - China
wuhai,39.66469647,106.8122294,China,Nei Mongol,8,wuhai - Nei Mongol - China
erenhot,43.66155845,111.9654549,China,Nei Mongol,8,erenhot - Nei Mongol - China
arxan,47.18330731,119.9666202,China,Nei Mongol,8,arxan - Nei Mongol - China
manzhouli,49.59998151,117.4299792,China,Nei Mongol,8,manzhouli - Nei Mongol - China
xilinhot,43.94433189,116.0443274,China,Nei Mongol,8,xilinhot - Nei Mongol - China
tongliao,43.61995892,122.2699939,China,Nei Mongol,8,tongliao - Nei Mongol - China
hohhot,40.81997479,111.6599955,China,Nei Mongol,8,hohhot - Nei Mongol - China
chifeng,42.27001548,118.9499898,China,Nei Mongol,8,chifeng - Nei Mongol - China
ulanhot,46.08001548,122.0800313,China,Nei Mongol,8,ulanhot - Nei Mongol - China
hailar,49.19998008,119.7000215,China,Nei Mongol,8,hailar - Nei Mongol - China
baotou,40.65220725,109.8220198,China,Nei Mongol,8,baotou - Nei Mongol - China
shizuishan,39.23327578,106.7690279,China,Ningxia Hui,8,shizuishan - Ningxia Hui - China
yinchuan,38.46797365,106.2730375,China,Ningxia Hui,8,yinchuan - Ningxia Hui - China
hancheng,35.47043052,110.429993,China,Shaanxi,8,hancheng - Shaanxi - China
weinan,34.50043805,109.5000756,China,Shaanxi,8,weinan - Shaanxi - China
hanzhong,33.12997906,107.0299939,China,Shaanxi,8,hanzhong - Shaanxi - China
baoji,34.38000612,107.1499865,China,Shaanxi,8,baoji - Shaanxi - China
tongchuan,35.07998924,109.0299751,China,Shaanxi,8,tongchuan - Shaanxi - China
xianyang,34.3455556,108.7147222,China,Shaanxi,8,xianyang - Shaanxi - China
